CustomerID,Passport,NumberOfTrips,CityTier,NumberOfFollowups,DurationOfPitch,MonthlyIncome,Occupation,PreferredPropertyStar,OwnCar,Designation,TypeofContact,NumberOfPersonVisiting,ProductPitched,Age,MaritalStatus,DeviceUsed,Gender,PitchSatisfactionScore,ProductTaken,NumberOfChildrenVisiting
202917,Yes,,Tier 1 City,5.0,25.0,38180.0,Salaried,3.0,No,VP,Self Enquiry,3,King,50.0,Married,Desktop,Male,3,No,2.0
202918,Yes,3.0,Tier 1 City,3.0,30.0,21403.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,25.0,Divorced,Desktop,Male,4,No,2.0
202919,No,3.0,Tier 3 City,4.0,35.0,24950.0,Small Business,4.0,Yes,Manager,Self Enquiry,4,Deluxe,27.0,Divorced,Mobile,Male,3,No,1.0
202920,No,3.0,Tier 1 City,5.0,24.0,20805.0,Salaried,4.0,Yes,Executive,Self Enquiry,4,Basic,25.0,Divorced,Desktop,Male,3,No,2.0
202921,No,,Tier 2 City,4.0,10.0,36878.0,Small Business,4.0,Yes,VP,Company Invited,3,King,51.0,Divorced,Mobile,Male,2,No,1.0
202922,No,3.0,Tier 3 City,4.0,20.0,20774.0,Small Business,3.0,Yes,Executive,Self Enquiry,3,Basic,26.0,Divorced,Mobile,Male,3,No,1.0
202923,Yes,3.0,Tier 1 City,4.0,14.0,21564.0,Salaried,3.0,No,Executive,Company Invited,3,Basic,25.0,Divorced,Desktop,Female,4,Yes,1.0
202924,No,3.0,Tier 3 City,5.0,19.0,20711.0,Salaried,5.0,Yes,Executive,Company Invited,4,Basic,31.0,Divorced,Mobile,Male,5,Yes,1.0
202925,Yes,3.0,Tier 1 City,5.0,7.0,22300.0,Salaried,3.0,No,Executive,Self Enquiry,3,Basic,35.0,Divorced,Desktop,Male,2,No,1.0
202926,No,4.0,Tier 3 City,4.0,20.0,22911.0,Small Business,5.0,No,Manager,Self Enquiry,3,Deluxe,32.0,Married,Mobile,Male,2,Yes,1.0
202927,No,6.0,Tier 1 City,5.0,32.0,22359.0,Salaried,3.0,No,Manager,Self Enquiry,3,Deluxe,36.0,Unmarried,Desktop,Male,2,No,2.0
202928,No,6.0,Tier 3 City,3.0,13.0,24138.0,Small Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,32.0,Married,Mobile,Male,5,No,3.0
202929,No,2.0,Tier 1 City,5.0,13.0,20865.0,Small Business,3.0,Yes,Executive,Self Enquiry,4,Basic,28.0,Married,Desktop,Female,2,No,2.0
202930,Yes,6.0,Tier 3 City,4.0,9.0,28280.0,Small Business,3.0,No,Manager,Self Enquiry,4,Deluxe,38.0,Divorced,Mobile,Male,3,No,2.0
202931,No,3.0,Tier 1 City,5.0,7.0,21514.0,Salaried,4.0,Yes,Executive,Self Enquiry,3,Basic,21.0,Unmarried,Desktop,Female,4,No,1.0
202932,No,3.0,Tier 1 City,4.0,9.0,22767.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,43.0,Divorced,Desktop,Female,2,No,1.0
202933,Yes,6.0,Tier 1 City,5.0,13.0,35305.0,Salaried,3.0,Yes,AVP,Self Enquiry,3,Super Deluxe,44.0,Married,Desktop,Male,3,No,
202934,No,5.0,Tier 1 City,4.0,7.0,21297.0,Salaried,5.0,Yes,Executive,Self Enquiry,3,Basic,39.0,Unmarried,Desktop,Female,2,No,2.0
202935,Yes,5.0,Tier 1 City,4.0,16.0,24357.0,Small Business,3.0,Yes,Manager,Company Invited,4,Deluxe,44.0,Married,Desktop,Male,3,No,1.0
202936,No,2.0,Tier 1 City,5.0,7.0,34080.0,Salaried,5.0,No,AVP,Self Enquiry,3,Super Deluxe,49.0,Divorced,Desktop,Female,4,No,2.0
202937,No,6.0,Tier 2 City,5.0,7.0,24663.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,45.0,Unmarried,Mobile,,5,No,2.0
202938,Yes,3.0,Tier 3 City,4.0,21.0,21257.0,Large Business,3.0,Yes,Executive,Self Enquiry,3,Basic,35.0,Married,Mobile,Female,5,No,2.0
202939,No,2.0,Tier 3 City,4.0,9.0,21719.0,Small Business,5.0,No,Executive,Self Enquiry,3,Basic,28.0,Married,Mobile,Male,5,Yes,2.0
202940,No,3.0,Tier 3 City,4.0,29.0,22125.0,Large Business,3.0,Yes,Executive,Self Enquiry,3,Basic,22.0,Unmarried,Mobile,Male,2,No,2.0
202941,Yes,,Tier 1 City,4.0,10.0,38191.0,Salaried,3.0,Yes,VP,Self Enquiry,3,King,45.0,Divorced,Desktop,Male,2,No,1.0
202942,No,2.0,Tier 1 City,4.0,13.0,21451.0,Small Business,3.0,Yes,Executive,Self Enquiry,4,Basic,23.0,Divorced,Desktop,Male,2,No,1.0
202943,No,2.0,Tier 3 City,4.0,15.0,25782.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,34.0,Married,Mobile,Male,2,No,2.0
202944,Yes,3.0,Tier 1 City,4.0,16.0,25000.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,33.0,Divorced,Desktop,Female,5,No,3.0
202945,No,3.0,Tier 1 City,4.0,10.0,20761.0,Small Business,3.0,Yes,Executive,Company Invited,4,Basic,31.0,Married,Desktop,Female,3,No,2.0
202946,No,2.0,Tier 3 City,4.0,7.0,27059.0,Small Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,54.0,Unmarried,Mobile,,2,No,2.0
202947,No,3.0,Tier 1 City,4.0,7.0,21369.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,35.0,Divorced,Desktop,Male,3,No,1.0
202948,No,4.0,Tier 3 City,4.0,33.0,22964.0,Salaried,5.0,No,Manager,Company Invited,4,Deluxe,46.0,Divorced,Mobile,Female,2,Yes,1.0
202949,Yes,3.0,Tier 1 City,4.0,13.0,21337.0,Salaried,3.0,No,Executive,Self Enquiry,4,Basic,27.0,Divorced,Desktop,Female,2,No,1.0
202950,No,3.0,Tier 1 City,4.0,10.0,28112.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,3,Standard,38.0,Divorced,Desktop,Male,2,No,1.0
202951,No,3.0,Tier 3 City,4.0,10.0,24239.0,Small Business,3.0,No,Manager,Self Enquiry,4,Deluxe,30.0,Divorced,Mobile,Female,2,No,1.0
202952,No,3.0,Tier 1 City,6.0,13.0,25324.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,36.0,Unmarried,Desktop,Male,5,No,1.0
202953,No,5.0,Tier 1 City,4.0,13.0,26403.0,Salaried,3.0,Yes,Manager,Company Invited,2,Deluxe,34.0,Married,Desktop,Male,5,No,1.0
202954,No,4.0,Tier 2 City,4.0,26.0,29403.0,Small Business,4.0,Yes,Senior Manager,Self Enquiry,3,Standard,55.0,Divorced,Mobile,Male,3,No,1.0
202955,Yes,4.0,Tier 1 City,5.0,16.0,27525.0,Small Business,4.0,Yes,Manager,Self Enquiry,3,Deluxe,37.0,Married,Desktop,Male,4,No,1.0
202956,No,2.0,Tier 1 City,5.0,10.0,20723.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,28.0,Single,Desktop,Male,2,No,1.0
202957,Yes,3.0,Tier 1 City,4.0,,19687.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,21.0,Single,Desktop,Male,5,Yes,1.0
202958,Yes,3.0,Tier 1 City,4.0,10.0,22026.0,Salaried,5.0,Yes,Executive,Company Invited,4,Basic,34.0,Unmarried,Desktop,Male,5,Yes,3.0
202959,No,3.0,Tier 1 City,,10.0,19959.0,Salaried,3.0,Yes,Executive,Company Invited,3,Basic,36.0,Divorced,Desktop,Male,2,No,2.0
202960,No,4.0,Tier 1 City,3.0,11.0,21497.0,Small Business,5.0,No,Executive,Self Enquiry,3,Basic,24.0,Divorced,Desktop,Male,4,No,2.0
202961,No,2.0,Tier 3 City,3.0,15.0,23529.0,Salaried,4.0,No,Manager,Self Enquiry,3,Deluxe,26.0,Divorced,Mobile,Male,4,No,1.0
202962,No,2.0,Tier 3 City,5.0,14.0,22706.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,39.0,Unmarried,Mobile,Female,2,No,2.0
202963,No,3.0,Tier 1 City,6.0,7.0,21398.0,Salaried,3.0,Yes,Executive,Company Invited,4,Basic,30.0,Married,Desktop,Male,2,No,1.0
202964,No,5.0,Tier 3 City,3.0,9.0,26798.0,Small Business,4.0,Yes,Manager,Self Enquiry,3,Deluxe,49.0,Divorced,Mobile,Male,3,No,1.0
202965,Yes,3.0,Tier 3 City,3.0,10.0,23325.0,Small Business,3.0,Yes,Manager,Company Invited,4,Deluxe,28.0,Married,Mobile,Female,2,No,3.0
202966,No,5.0,Tier 1 City,3.0,17.0,23358.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,38.0,Unmarried,Desktop,Male,4,No,2.0
202967,Yes,3.0,Tier 1 City,3.0,35.0,21899.0,Small Business,3.0,Yes,Executive,Self Enquiry,4,Basic,51.0,Divorced,Desktop,Male,2,No,3.0
202968,No,3.0,Tier 1 City,5.0,16.0,27299.0,Small Business,4.0,Yes,Senior Manager,Self Enquiry,3,Standard,35.0,Unmarried,Desktop,,2,No,2.0
202969,No,2.0,Tier 3 City,4.0,10.0,23255.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,25.0,Unmarried,Mobile,Female,2,Yes,1.0
202970,No,3.0,Tier 1 City,5.0,9.0,23231.0,Large Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,40.0,Unmarried,Desktop,Female,2,No,1.0
202971,No,3.0,Tier 3 City,4.0,17.0,24074.0,Small Business,3.0,No,Manager,Self Enquiry,3,Deluxe,33.0,Unmarried,Mobile,Male,4,No,2.0
202972,Yes,5.0,Tier 3 City,4.0,15.0,25474.0,Large Business,3.0,Yes,Manager,Company Invited,3,Deluxe,51.0,Divorced,Mobile,Male,5,Yes,1.0
202973,No,2.0,Tier 1 City,3.0,7.0,26303.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,39.0,Unmarried,Desktop,,2,No,2.0
202974,No,3.0,Tier 1 City,4.0,7.0,26090.0,Salaried,5.0,Yes,Senior Manager,Self Enquiry,4,Standard,28.0,Divorced,Desktop,Female,4,No,3.0
202975,No,5.0,Tier 1 City,4.0,10.0,29837.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,3,Standard,33.0,Single,Desktop,Female,2,No,2.0
202976,No,4.0,Tier 3 City,4.0,21.0,23638.0,Small Business,5.0,No,Manager,Self Enquiry,3,Deluxe,48.0,Unmarried,Mobile,Male,2,No,2.0
202977,Yes,7.0,Tier 3 City,5.0,12.0,29153.0,Salaried,5.0,No,Senior Manager,Company Invited,3,Standard,41.0,Divorced,Mobile,Male,5,No,2.0
202978,No,5.0,Tier 1 City,3.0,14.0,33492.0,Salaried,3.0,No,AVP,Self Enquiry,3,Super Deluxe,54.0,Divorced,Desktop,Male,2,No,1.0
202979,No,,Tier 2 City,5.0,17.0,37819.0,Salaried,3.0,Yes,VP,Self Enquiry,4,King,42.0,Married,Mobile,Male,2,No,1.0
202980,No,2.0,Tier 3 City,4.0,23.0,24083.0,Small Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,61.0,Unmarried,Mobile,Male,4,No,1.0
202981,No,3.0,Tier 1 City,4.0,17.0,27471.0,Salaried,5.0,Yes,Senior Manager,Company Invited,3,Standard,28.0,Married,Desktop,Male,3,No,1.0
202982,No,,Tier 2 City,5.0,7.0,37867.0,Salaried,3.0,Yes,VP,Self Enquiry,3,King,42.0,Divorced,Mobile,Male,2,No,2.0
202983,No,2.0,Tier 3 City,4.0,15.0,22553.0,Small Business,4.0,Yes,Executive,Self Enquiry,3,Basic,51.0,Divorced,Mobile,Male,2,No,1.0
202984,Yes,2.0,Tier 1 City,6.0,7.0,20894.0,Salaried,4.0,Yes,Executive,Self Enquiry,4,Basic,29.0,Single,Desktop,Female,2,Yes,1.0
202985,No,2.0,Tier 1 City,3.0,15.0,30391.0,Salaried,5.0,No,Senior Manager,Company Invited,4,Standard,37.0,Divorced,Desktop,Female,3,No,1.0
202986,Yes,6.0,Tier 1 City,4.0,7.0,26539.0,Salaried,3.0,No,Senior Manager,Self Enquiry,3,Standard,39.0,Unmarried,Desktop,,2,No,2.0
202987,No,4.0,Tier 1 City,6.0,31.0,22386.0,Small Business,3.0,No,Executive,Company Invited,3,Basic,45.0,Unmarried,Desktop,Male,3,No,2.0
202988,Yes,2.0,Tier 3 City,4.0,10.0,32448.0,Small Business,3.0,Yes,AVP,Company Invited,3,Super Deluxe,48.0,Married,Mobile,Female,5,No,2.0
202989,No,2.0,Tier 3 City,4.0,34.0,23982.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,31.0,Married,Mobile,Male,3,No,1.0
202990,No,3.0,Tier 3 City,4.0,17.0,21320.0,Salaried,3.0,No,Executive,Self Enquiry,3,Basic,30.0,Unmarried,Mobile,Male,4,No,1.0
202991,Yes,8.0,Tier 1 City,3.0,26.0,21437.0,Small Business,3.0,Yes,Executive,Company Invited,3,Basic,43.0,Married,Desktop,Male,3,Yes,2.0
202992,No,5.0,Tier 3 City,5.0,22.0,25482.0,Salaried,3.0,No,Manager,Company Invited,3,Deluxe,44.0,Divorced,Mobile,Male,5,No,2.0
202993,No,5.0,Tier 1 City,4.0,15.0,24820.0,Small Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,35.0,Unmarried,Desktop,,4,No,2.0
202994,No,3.0,Tier 1 City,4.0,16.0,21178.0,Small Business,5.0,No,Executive,Self Enquiry,3,Basic,24.0,Divorced,Desktop,Male,3,No,2.0
202995,No,2.0,Tier 2 City,3.0,10.0,25067.0,Salaried,4.0,Yes,Manager,Self Enquiry,3,Deluxe,40.0,Divorced,Mobile,Female,2,No,1.0
202996,No,2.0,Tier 1 City,4.0,16.0,29781.0,Small Business,3.0,No,AVP,Self Enquiry,3,Super Deluxe,57.0,Divorced,Desktop,Male,4,No,1.0
202997,Yes,2.0,Tier 1 City,5.0,9.0,21020.0,Small Business,3.0,Yes,Executive,Self Enquiry,3,Basic,41.0,Single,Desktop,Female,3,No,2.0
202998,No,2.0,Tier 1 City,5.0,14.0,25489.0,Small Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,28.0,Unmarried,Desktop,,3,No,1.0
202999,No,3.0,Tier 3 City,4.0,17.0,20975.0,Small Business,4.0,No,Executive,Self Enquiry,3,Basic,30.0,Married,Mobile,Male,2,No,2.0
203000,No,4.0,Tier 1 City,4.0,13.0,21128.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,54.0,Single,Desktop,Male,5,No,1.0
203001,No,4.0,Tier 1 City,4.0,9.0,23771.0,Salaried,5.0,No,Manager,Company Invited,4,Deluxe,36.0,Married,Desktop,Female,4,No,1.0
203002,No,3.0,Tier 1 City,4.0,31.0,23987.0,Salaried,3.0,Yes,Manager,Company Invited,4,Deluxe,33.0,Divorced,Desktop,Male,4,No,1.0
203003,Yes,8.0,Tier 1 City,4.0,9.0,21735.0,Small Business,3.0,No,Executive,Self Enquiry,4,Basic,39.0,Divorced,Desktop,Male,4,No,1.0
203004,No,5.0,Tier 1 City,4.0,15.0,23799.0,Salaried,5.0,Yes,Manager,Self Enquiry,3,Deluxe,35.0,Married,Desktop,Female,5,No,1.0
203005,No,3.0,Tier 3 City,5.0,10.0,35534.0,Small Business,5.0,Yes,AVP,Self Enquiry,3,Super Deluxe,53.0,Divorced,Mobile,Male,5,No,
203006,Yes,3.0,Tier 1 City,4.0,7.0,21364.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,34.0,Unmarried,Desktop,Male,3,Yes,1.0
203007,No,3.0,Tier 3 City,4.0,33.0,24858.0,Small Business,3.0,No,Manager,Self Enquiry,3,Deluxe,26.0,Unmarried,Mobile,,4,No,1.0
203008,No,2.0,Tier 3 City,6.0,9.0,25310.0,Large Business,3.0,No,Manager,Self Enquiry,3,Deluxe,46.0,Unmarried,Mobile,Male,5,No,1.0
203009,No,3.0,Tier 1 City,3.0,17.0,22183.0,Small Business,3.0,Yes,Executive,Self Enquiry,4,Basic,24.0,Unmarried,Desktop,Male,2,No,2.0
203010,Yes,6.0,Tier 3 City,2.0,34.0,25075.0,Salaried,3.0,Yes,Manager,Company Invited,4,Deluxe,48.0,Unmarried,Mobile,,4,Yes,3.0
203011,No,3.0,Tier 3 City,4.0,9.0,24952.0,Salaried,3.0,No,Manager,Self Enquiry,3,Deluxe,35.0,Unmarried,Mobile,Male,5,No,1.0
203012,Yes,7.0,Tier 1 City,4.0,9.0,38537.0,Small Business,,Yes,VP,Self Enquiry,4,King,56.0,Divorced,Desktop,Male,2,Yes,3.0
203013,No,3.0,Tier 3 City,5.0,15.0,26265.0,Salaried,5.0,No,Senior Manager,Company Invited,4,Standard,37.0,Unmarried,Mobile,Male,2,No,3.0
203014,No,2.0,Tier 1 City,4.0,26.0,22936.0,Small Business,3.0,Yes,Executive,Company Invited,3,Basic,53.0,Divorced,Desktop,Male,3,No,1.0
203015,No,5.0,Tier 1 City,6.0,7.0,23042.0,Salaried,3.0,Yes,Executive,Company Invited,4,Basic,27.0,Married,Desktop,Female,4,No,3.0
203016,No,6.0,Tier 1 City,4.0,34.0,23013.0,Small Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,30.0,Divorced,Desktop,Female,2,No,1.0
203017,No,8.0,Tier 3 City,5.0,15.0,24004.0,Large Business,5.0,Yes,Manager,Self Enquiry,3,Deluxe,27.0,Unmarried,Mobile,Male,3,Yes,2.0
203018,No,4.0,Tier 1 City,2.0,7.0,21958.0,Salaried,3.0,No,Executive,Self Enquiry,4,Basic,35.0,Unmarried,Desktop,Female,2,No,1.0
203019,Yes,2.0,Tier 1 City,4.0,26.0,24163.0,Small Business,5.0,No,Manager,Self Enquiry,4,Deluxe,55.0,Married,Desktop,Female,3,No,1.0
203020,No,2.0,Tier 3 City,4.0,6.0,23020.0,Small Business,3.0,No,Manager,Company Invited,3,Deluxe,28.0,Divorced,Mobile,Male,3,No,2.0
203021,Yes,2.0,Tier 1 City,4.0,17.0,21460.0,Salaried,5.0,Yes,Executive,Self Enquiry,3,Basic,38.0,Married,Desktop,Female,3,No,2.0
203022,Yes,8.0,Tier 1 City,2.0,9.0,24658.0,Salaried,5.0,Yes,Manager,Company Invited,4,Deluxe,39.0,Unmarried,Desktop,,2,No,3.0
203023,No,3.0,Tier 1 City,5.0,9.0,23059.0,Small Business,5.0,Yes,Executive,Self Enquiry,3,Basic,35.0,Unmarried,Desktop,Female,2,No,2.0
203024,No,3.0,Tier 3 City,4.0,15.0,21250.0,Salaried,3.0,No,Executive,Self Enquiry,4,Basic,36.0,Divorced,Mobile,Female,3,No,1.0
203025,No,5.0,Tier 1 City,6.0,7.0,22511.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,31.0,Divorced,Desktop,Male,4,No,1.0
203026,No,3.0,Tier 1 City,2.0,9.0,22922.0,Small Business,4.0,No,Manager,Company Invited,3,Deluxe,41.0,Divorced,Desktop,Female,3,No,2.0
203027,No,7.0,Tier 3 City,4.0,15.0,25178.0,Salaried,5.0,Yes,Manager,Self Enquiry,4,Deluxe,35.0,Divorced,Mobile,Female,2,No,1.0
203028,No,,Tier 1 City,4.0,15.0,37108.0,Salaried,3.0,No,VP,Company Invited,4,King,43.0,Married,Desktop,Male,5,No,2.0
203029,Yes,3.0,Tier 1 City,2.0,13.0,20279.0,Salaried,5.0,Yes,Executive,Self Enquiry,4,Basic,24.0,Divorced,Desktop,Male,3,Yes,3.0
203030,No,3.0,Tier 1 City,5.0,16.0,21372.0,Salaried,4.0,Yes,Executive,Company Invited,3,Basic,25.0,Married,Desktop,Male,5,No,1.0
203031,No,2.0,Tier 1 City,4.0,18.0,21827.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,53.0,Divorced,Desktop,Female,2,No,2.0
203032,No,,Tier 1 City,4.0,9.0,36317.0,Small Business,3.0,No,AVP,Self Enquiry,4,Super Deluxe,51.0,Divorced,Desktop,Male,2,No,2.0
203033,Yes,3.0,Tier 1 City,5.0,7.0,20997.0,Salaried,5.0,No,Executive,Self Enquiry,3,Basic,30.0,Divorced,Desktop,Female,2,Yes,1.0
203034,No,2.0,Tier 1 City,4.0,14.0,30369.0,Small Business,3.0,No,Senior Manager,Self Enquiry,3,Standard,34.0,Divorced,Desktop,Male,4,No,1.0
203035,No,7.0,Tier 3 City,4.0,23.0,24002.0,Small Business,5.0,Yes,Manager,Self Enquiry,4,Deluxe,34.0,Unmarried,Mobile,,3,Yes,1.0
203036,Yes,3.0,Tier 1 City,4.0,9.0,35430.0,Salaried,3.0,Yes,AVP,Self Enquiry,3,Super Deluxe,48.0,Divorced,Desktop,Female,4,No,
203037,No,2.0,Tier 1 City,4.0,7.0,23906.0,Salaried,4.0,No,Manager,Self Enquiry,3,Deluxe,37.0,Divorced,Desktop,Female,5,No,1.0
203038,No,3.0,Tier 1 City,2.0,30.0,21378.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,30.0,Divorced,Desktop,Male,2,No,2.0
203039,Yes,,Tier 1 City,4.0,9.0,37924.0,Salaried,4.0,Yes,VP,Self Enquiry,3,King,59.0,Single,Desktop,Male,3,Yes,2.0
203040,No,5.0,Tier 1 City,2.0,7.0,21184.0,Salaried,3.0,No,Executive,Self Enquiry,3,Basic,36.0,Single,Desktop,Female,3,No,1.0
203041,Yes,2.0,Tier 1 City,5.0,7.0,24740.0,Salaried,3.0,No,Manager,Self Enquiry,3,Deluxe,43.0,Divorced,Desktop,Female,3,No,2.0
203042,No,8.0,Tier 1 City,4.0,9.0,23060.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,29.0,Unmarried,Desktop,Male,3,Yes,1.0
203043,No,6.0,Tier 2 City,4.0,20.0,20821.0,Salaried,4.0,Yes,Executive,Self Enquiry,3,Basic,37.0,Divorced,Mobile,Male,3,No,1.0
203044,No,3.0,Tier 1 City,5.0,11.0,24840.0,Salaried,3.0,Yes,Manager,Self Enquiry,4,Deluxe,33.0,Divorced,Desktop,Female,4,No,1.0
203045,No,8.0,Tier 1 City,5.0,23.0,23772.0,Small Business,3.0,Yes,Manager,Company Invited,3,Deluxe,41.0,Unmarried,Desktop,Male,5,No,2.0
203046,Yes,7.0,Tier 1 City,5.0,9.0,25555.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,31.0,Unmarried,Desktop,,2,No,2.0
203047,No,3.0,Tier 1 City,5.0,9.0,20952.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,46.0,Single,Desktop,Female,3,No,2.0
203048,No,3.0,Tier 1 City,4.0,36.0,23112.0,Salaried,4.0,Yes,Manager,Self Enquiry,4,Deluxe,43.0,Divorced,Desktop,Male,3,No,2.0
203049,No,4.0,Tier 1 City,5.0,19.0,24966.0,Salaried,5.0,Yes,Manager,Company Invited,3,Deluxe,39.0,Married,Desktop,Male,5,No,1.0
203050,No,3.0,Tier 1 City,5.0,23.0,21231.0,Salaried,3.0,Yes,Executive,Company Invited,4,Basic,35.0,Single,Desktop,Female,5,No,2.0
203051,No,3.0,Tier 3 City,4.0,18.0,26332.0,Small Business,3.0,No,Senior Manager,Self Enquiry,3,Standard,50.0,Divorced,Mobile,Female,4,Yes,2.0
203052,No,6.0,Tier 3 City,4.0,9.0,23838.0,Small Business,3.0,No,Manager,Self Enquiry,3,Deluxe,56.0,Unmarried,Mobile,Male,2,Yes,2.0
203053,No,,Tier 1 City,4.0,21.0,35837.0,Salaried,5.0,Yes,AVP,Self Enquiry,4,Super Deluxe,44.0,Divorced,Desktop,Male,5,No,1.0
203054,Yes,3.0,Tier 1 City,5.0,12.0,31486.0,Large Business,3.0,No,Senior Manager,Self Enquiry,3,Standard,28.0,Married,Desktop,Male,3,No,1.0
203055,No,5.0,Tier 1 City,4.0,14.0,28899.0,Salaried,3.0,No,Senior Manager,Self Enquiry,3,Standard,36.0,Single,Desktop,Male,3,No,1.0
203056,Yes,3.0,Tier 3 City,4.0,9.0,23457.0,Small Business,4.0,Yes,Manager,Self Enquiry,3,Deluxe,29.0,Divorced,Mobile,Female,3,No,1.0
203057,No,2.0,Tier 2 City,4.0,10.0,22415.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,35.0,Divorced,Mobile,Male,2,No,2.0
203058,Yes,3.0,Tier 1 City,5.0,12.0,21044.0,Small Business,3.0,No,Executive,Company Invited,3,Basic,27.0,Divorced,Desktop,Female,2,Yes,2.0
203059,No,3.0,Tier 1 City,4.0,10.0,20384.0,Small Business,3.0,Yes,Executive,Company Invited,3,Basic,28.0,Divorced,Desktop,Male,2,No,1.0
203060,No,4.0,Tier 3 City,4.0,33.0,34985.0,Small Business,3.0,No,AVP,Self Enquiry,4,Super Deluxe,52.0,Divorced,Mobile,Female,3,No,
203061,No,2.0,Tier 1 City,4.0,11.0,24611.0,Small Business,4.0,Yes,Manager,Self Enquiry,3,Deluxe,45.0,Unmarried,Desktop,Male,2,No,1.0
203062,No,2.0,Tier 1 City,2.0,9.0,22102.0,Small Business,5.0,Yes,Executive,Self Enquiry,4,Basic,26.0,Unmarried,Desktop,Male,2,No,3.0
203063,No,3.0,Tier 3 City,2.0,7.0,22715.0,Small Business,5.0,No,Manager,Self Enquiry,3,Deluxe,34.0,Married,Mobile,Male,4,No,1.0
203064,No,3.0,Tier 1 City,5.0,34.0,21237.0,Small Business,5.0,Yes,Executive,Self Enquiry,3,Basic,36.0,Single,Desktop,Female,4,No,2.0
203065,Yes,3.0,Tier 3 City,4.0,7.0,24879.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,37.0,Divorced,Mobile,Male,3,No,2.0
203066,No,4.0,Tier 3 City,4.0,20.0,23081.0,Salaried,3.0,No,Manager,Self Enquiry,4,Deluxe,33.0,Married,Mobile,Male,2,No,1.0
203067,No,2.0,Tier 1 City,5.0,12.0,22439.0,Salaried,3.0,No,Executive,Company Invited,4,Basic,31.0,Married,Desktop,Male,5,No,1.0
203068,Yes,2.0,Tier 3 City,5.0,14.0,29612.0,Small Business,3.0,No,Senior Manager,Self Enquiry,4,Standard,54.0,Divorced,Mobile,Female,2,No,1.0
203069,Yes,6.0,Tier 3 City,4.0,16.0,29439.0,Small Business,5.0,Yes,Senior Manager,Self Enquiry,4,Standard,46.0,Married,Mobile,Male,2,No,1.0
203070,No,7.0,Tier 1 City,2.0,15.0,23853.0,Small Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,33.0,Divorced,Desktop,Female,3,No,3.0
203071,No,5.0,Tier 1 City,5.0,32.0,32504.0,Small Business,3.0,No,AVP,Company Invited,3,Super Deluxe,53.0,Divorced,Desktop,Female,5,No,2.0
203072,No,6.0,Tier 3 City,5.0,23.0,25012.0,Small Business,3.0,Yes,Manager,Self Enquiry,4,Deluxe,38.0,Married,Mobile,Male,5,No,3.0
203073,No,3.0,Tier 2 City,5.0,15.0,23614.0,Small Business,3.0,No,Executive,Self Enquiry,4,Basic,29.0,Married,Mobile,Male,2,No,2.0
203074,No,8.0,Tier 1 City,5.0,7.0,23453.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,23.0,Divorced,Desktop,Male,2,No,1.0
203075,Yes,4.0,Tier 1 City,2.0,15.0,21496.0,Salaried,3.0,Yes,Executive,Self Enquiry,4,Basic,45.0,Divorced,Desktop,Male,3,No,3.0
203076,Yes,7.0,Tier 1 City,4.0,9.0,21193.0,Small Business,3.0,No,Executive,Company Invited,3,Basic,43.0,Single,Desktop,Male,2,No,2.0
